rawglucose|rawtemp|derivedalgoresult
1848|8352|221.513856
1848|8360|221.736746667
1848|8368|221.959637333
1848|8376|222.182528
1848|8384|222.405418667
1848|8392|222.628309333
1848|8400|222.8512
1848|8408|223.074090667
1848|8416|223.296981333
1848|8424|223.519872
1848|8432|223.742762667
1848|8440|223.965653333
1848|8448|224.188544
1848|8456|224.411434667
1848|8464|224.634325333
1848|8472|224.857216
1848|8480|225.080106667
1848|8488|225.302997333
1848|8496|225.525888
1848|8504|225.748778667
1848|8512|225.971669333
1848|8520|226.19456
1848|8528|226.417450667
1848|8536|226.640341333
1848|8544|226.863232
1848|8552|227.086122667
1848|8560|227.309013333
1848|8568|227.531904
1848|8576|227.754794667
1848|8584|227.977685333
1848|8592|228.200576
1848|8600|228.423466667
1848|8608|228.646357333
1848|8616|228.869248
1848|8624|229.092138667
1848|8632|229.315029333
1848|8640|229.53792
1848|8648|229.760810667
1848|8656|229.983701333
1848|8664|230.206592
1848|8672|230.429482667
1848|8680|230.652373333
1848|8688|230.875264
1848|8696|231.098154667
1848|8704|231.321045333
1848|8712|231.543936
1848|8720|231.766826667
1848|8728|231.989717333
1848|8736|232.212608
1848|8744|232.435498667
1848|8752|232.658389333
1848|8760|232.88128
1848|8768|233.104170667
1848|8776|233.327061333
1848|8784|233.549952
1848|8792|233.772842667
1848|8800|233.995733333
1848|8808|234.218624
1848|8816|234.441514667
1848|8824|234.664405333
1848|8832|234.887296
1848|8840|235.110186667
1848|8848|235.333077333
1848|8856|235.555968
1848|8864|235.778858667
1848|8872|236.001749333
1848|8880|236.22464
1848|8888|236.447530667
1848|8896|236.670421333
1848|8904|236.893312
1848|8912|237.116202667
1848|8920|237.339093333
1848|8928|237.561984
1848|8936|237.784874667
1848|8944|238.007765333
1848|8952|238.230656
1848|8960|238.453546667
1848|8968|238.676437333
1848|8976|238.899328
1848|8984|239.122218667
1848|8992|239.345109333
1856|6000|156.748
1856|6008|156.971861333
1856|6016|157.195722667
1856|6024|157.419584
1856|6032|157.643445333
1856|6040|157.867306667
1856|6048|158.091168
1856|6056|158.315029333
1856|6064|158.538890667
1856|6072|158.762752
1856|6080|158.986613333
1856|6088|159.210474667
1856|6096|159.434336
1856|6104|159.658197333
1856|6112|159.882058667
1856|6120|160.10592
1856|6128|160.329781333
1856|6136|160.553642667
1856|6144|160.777504
1856|6152|161.001365333
1856|6160|161.225226667
1856|6168|161.449088
1856|6176|161.672949333
1856|6184|161.896810667
1856|6192|162.120672
1856|6200|162.344533333
1856|6208|162.568394667
1856|6216|162.792256
1856|6224|163.016117333
1856|6232|163.239978667
1856|6240|163.46384
1856|6248|163.687701333
1856|6256|163.911562667
1856|6264|164.135424
1856|6272|164.359285333
1856|6280|164.583146667
1856|6288|164.807008
1856|6296|165.030869333
1856|6304|165.254730667
1856|6312|165.478592
1856|6320|165.702453333
1856|6328|165.926314667
1856|6336|166.150176
1856|6344|166.374037333
1856|6352|166.597898667
1856|6360|166.82176
1856|6368|167.045621333
1856|6376|167.269482667
1856|6384|167.493344
1856|6392|167.717205333
1856|6400|167.941066667
1856|6408|168.164928
1856|6416|168.388789333
1856|6424|168.612650667
1856|6432|168.836512
1856|6440|169.060373333
1856|6448|169.284234667
1856|6456|169.508096
1856|6464|169.731957333
1856|6472|169.955818667
1856|6480|170.17968
1856|6488|170.403541333
1856|6496|170.627402667
1856|6504|170.851264
1856|6512|171.075125333
1856|6520|171.298986667
1856|6528|171.522848
1856|6536|171.746709333
1856|6544|171.970570667
1856|6552|172.194432
1856|6560|172.418293333
1856|6568|172.642154667
1856|6576|172.866016
1856|6584|173.089877333
1856|6592|173.313738667
1856|6600|173.5376
1856|6608|173.761461333
1856|6616|173.985322667
1856|6624|174.209184
1856|6632|174.433045333
1856|6640|174.656906667
1856|6648|174.880768
1856|6656|175.104629333
1856|6664|175.328490667
1856|6672|175.552352
1856|6680|175.776213333
1856|6688|176.000074667
1856|6696|176.223936
1856|6704|176.447797333
1856|6712|176.671658667
1856|6720|176.89552
1856|6728|177.119381333
1856|6736|177.343242667
1856|6744|177.567104
1856|6752|177.790965333
1856|6760|178.014826667
1856|6768|178.238688
1856|6776|178.462549333
1856|6784|178.686410667
1856|6792|178.910272
1856|6800|179.134133333
1856|6808|179.357994667
1856|6816|179.581856
1856|6824|179.805717333
1856|6832|180.029578667
1856|6840|180.25344
1856|6848|180.477301333
1856|6856|180.701162667
1856|6864|180.925024
1856|6872|181.148885333
1856|6880|181.372746667
1856|6888|181.596608
1856|6896|181.820469333
1856|6904|182.044330667
1856|6912|182.268192
1856|6920|182.492053333
1856|6928|182.715914667
1856|6936|182.939776
1856|6944|183.163637333
1856|6952|183.387498667
1856|6960|183.61136
1856|6968|183.835221333
1856|6976|184.059082667
1856|6984|184.282944
1856|6992|184.506805333
1856|7000|184.730666667
1856|7008|184.954528
1856|7016|185.178389333
1856|7024|185.402250667
1856|7032|185.626112
1856|7040|185.849973333
1856|7048|186.073834667
1856|7056|186.297696
1856|7064|186.521557333
1856|7072|186.745418667
1856|7080|186.96928
1856|7088|187.193141333
1856|7096|187.417002667
1856|7104|187.640864
1856|7112|187.864725333
1856|7120|188.088586667
1856|7128|188.312448
1856|7136|188.536309333
1856|7144|188.760170667
1856|7152|188.984032
1856|7160|189.207893333
1856|7168|189.431754667
1856|7176|189.655616
1856|7184|189.879477333
1856|7192|190.103338667
1856|7200|190.3272
1856|7208|190.551061333
1856|7216|190.774922667
1856|7224|190.998784
1856|7232|191.222645333
1856|7240|191.446506667
1856|7248|191.670368
1856|7256|191.894229333
1856|7264|192.118090667
1856|7272|192.341952
1856|7280|192.565813333
1856|7288|192.789674667
1856|7296|193.013536
1856|7304|193.237397333
1856|7312|193.461258667
1856|7320|193.68512
1856|7328|193.908981333
1856|7336|194.132842667
1856|7344|194.356704
1856|7352|194.580565333
1856|7360|194.804426667
1856|7368|195.028288
1856|7376|195.252149333
1856|7384|195.476010667
1856|7392|195.699872
1856|7400|195.923733333
1856|7408|196.147594667
1856|7416|196.371456
1856|7424|196.595317333
1856|7432|196.819178667
1856|7440|197.04304
1856|7448|197.266901333
1856|7456|197.490762667
1856|7464|197.714624
1856|7472|197.938485333
1856|7480|198.162346667
1856|7488|198.386208
1856|7496|198.610069333
1856|7504|198.833930667
1856|7512|199.057792
1856|7520|199.281653333
1856|7528|199.505514667
1856|7536|199.729376
1856|7544|199.953237333
1856|7552|200.177098667
1856|7560|200.40096
1856|7568|200.624821333
1856|7576|200.848682667
1856|7584|201.072544
1856|7592|201.296405333
1856|7600|201.520266667
1856|7608|201.744128
1856|7616|201.967989333
1856|7624|202.191850667
1856|7632|202.415712
1856|7640|202.639573333
1856|7648|202.863434667
1856|7656|203.087296
1856|7664|203.311157333
1856|7672|203.535018667
1856|7680|203.75888
1856|7688|203.982741333
1856|7696|204.206602667
1856|7704|204.430464
1856|7712|204.654325333
1856|7720|204.878186667
1856|7728|205.102048
1856|7736|205.325909333
1856|7744|205.549770667
1856|7752|205.773632
1856|7760|205.997493333
1856|7768|206.221354667
1856|7776|206.445216
1856|7784|206.669077333
1856|7792|206.892938667
1856|7800|207.1168
1856|7808|207.340661333
1856|7816|207.564522667
1856|7824|207.788384
1856|7832|208.012245333
1856|7840|208.236106667
1856|7848|208.459968
1856|7856|208.683829333
1856|7864|208.907690667
1856|7872|209.131552
1856|7880|209.355413333
1856|7888|209.579274667
1856|7896|209.803136
1856|7904|210.026997333
1856|7912|210.250858667
1856|7920|210.47472
1856|7928|210.698581333
1856|7936|210.922442667
1856|7944|211.146304
1856|7952|211.370165333
1856|7960|211.594026667
1856|7968|211.817888
1856|7976|212.041749333
1856|7984|212.265610667
1856|7992|212.489472
1856|8000|212.713333333
1856|8008|212.937194667
1856|8016|213.161056
1856|8024|213.384917333
1856|8032|213.608778667
1856|8040|213.83264
1856|8048|214.056501333
1856|8056|214.280362667
1856|8064|214.504224
1856|8072|214.728085333
1856|8080|214.951946667
1856|8088|215.175808
1856|8096|215.399669333
1856|8104|215.623530667
1856|8112|215.847392
1856|8120|216.071253333
1856|8128|216.295114667
1856|8136|216.518976
1856|8144|216.742837333
1856|8152|216.966698667
1856|8160|217.19056
1856|8168|217.414421333
1856|8176|217.638282667
1856|8184|217.862144
1856|8192|218.086005333
1856|8200|218.309866667
1856|8208|218.533728
1856|8216|218.757589333
1856|8224|218.981450667
1856|8232|219.205312
1856|8240|219.429173333
1856|8248|219.653034667
1856|8256|219.876896
1856|8264|220.100757333
1856|8272|220.324618667
1856|8280|220.54848
1856|8288|220.772341333
1856|8296|220.996202667
1856|8304|221.220064
1856|8312|221.443925333
1856|8320|221.667786667
1856|8328|221.891648
1856|8336|222.115509333
1856|8344|222.339370667
1856|8352|222.563232
1856|8360|222.787093333
1856|8368|223.010954667
1856|8376|223.234816
1856|8384|223.458677333
1856|8392|223.682538667
1856|8400|223.9064
1856|8408|224.130261333
1856|8416|224.354122667
1856|8424|224.577984
1856|8432|224.801845333
1856|8440|225.025706667
1856|8448|225.249568
1856|8456|225.473429333
1856|8464|225.697290667
1856|8472|225.921152
1856|8480|226.145013333
1856|8488|226.368874667
1856|8496|226.592736
1856|8504|226.816597333
1856|8512|227.040458667
1856|8520|227.26432
1856|8528|227.488181333
1856|8536|227.712042667
1856|8544|227.935904
1856|8552|228.159765333
1856|8560|228.383626667
1856|8568|228.607488
1856|8576|228.831349333
1856|8584|229.055210667
1856|8592|229.279072
1856|8600|229.502933333
1856|8608|229.726794667
1856|8616|229.950656
1856|8624|230.174517333
1856|8632|230.398378667
1856|8640|230.62224
1856|8648|230.846101333
1856|8656|231.069962667
1856|8664|231.293824
1856|8672|231.517685333
1856|8680|231.741546667
1856|8688|231.965408
1856|8696|232.189269333
1856|8704|232.413130667
1856|8712|232.636992
1856|8720|232.860853333
1856|8728|233.084714667
1856|8736|233.308576
1856|8744|233.532437333
1856|8752|233.756298667
1856|8760|233.98016
1856|8768|234.204021333
1856|8776|234.427882667
1856|8784|234.651744
1856|8792|234.875605333
1856|8800|235.099466667
1856|8808|235.323328
1856|8816|235.547189333
1856|8824|235.771050667
1856|8832|235.994912
1856|8840|236.218773333
1856|8848|236.442634667
1856|8856|236.666496
1856|8864|236.890357333
1856|8872|237.114218667
1856|8880|237.33808
1856|8888|237.561941333
1856|8896|237.785802667
1856|8904|238.009664
1856|8912|238.233525333
1856|8920|238.457386667
1856|8928|238.681248
1856|8936|238.905109333
1856|8944|239.128970667
1856|8952|239.352832
1856|8960|239.576693333
1856|8968|239.800554667
1856|8976|240.024416
1856|8984|240.248277333
1856|8992|240.472138667
1864|6000|157.512
1864|6008|157.736832
1864|6016|157.961664
1864|6024|158.186496
1864|6032|158.411328
1864|6040|158.63616
1864|6048|158.860992
1864|6056|159.085824
1864|6064|159.310656
1864|6072|159.535488
1864|6080|159.76032
1864|6088|159.985152
1864|6096|160.209984
1864|6104|160.434816
1864|6112|160.659648
1864|6120|160.88448
1864|6128|161.109312
1864|6136|161.334144
1864|6144|161.558976
1864|6152|161.783808
1864|6160|162.00864
1864|6168|162.233472
1864|6176|162.458304
1864|6184|162.683136
1864|6192|162.907968
1864|6200|163.1328
1864|6208|163.357632
1864|6216|163.582464
1864|6224|163.807296
1864|6232|164.032128
1864|6240|164.25696
1864|6248|164.481792
1864|6256|164.706624
1864|6264|164.931456
1864|6272|165.156288
1864|6280|165.38112
1864|6288|165.605952
1864|6296|165.830784
1864|6304|166.055616
1864|6312|166.280448
1864|6320|166.50528
1864|6328|166.730112
1864|6336|166.954944
1864|6344|167.179776
1864|6352|167.404608
1864|6360|167.62944
1864|6368|167.854272
1864|6376|168.079104
1864|6384|168.303936
1864|6392|168.528768
1864|6400|168.7536
1864|6408|168.978432
1864|6416|169.203264
1864|6424|169.428096
1864|6432|169.652928
1864|6440|169.87776
1864|6448|170.102592
1864|6456|170.327424
1864|6464|170.552256
1864|6472|170.777088
1864|6480|171.00192
1864|6488|171.226752
1864|6496|171.451584
1864|6504|171.676416
1864|6512|171.901248
1864|6520|172.12608
1864|6528|172.350912
1864|6536|172.575744
1864|6544|172.800576
1864|6552|173.025408
1864|6560|173.25024
1864|6568|173.475072
1864|6576|173.699904
1864|6584|173.924736
1864|6592|174.149568
1864|6600|174.3744
1864|6608|174.599232
1864|6616|174.824064
1864|6624|175.048896
1864|6632|175.273728
1864|6640|175.49856
1864|6648|175.723392
1864|6656|175.948224
1864|6664|176.173056
1864|6672|176.397888
1864|6680|176.62272
1864|6688|176.847552
1864|6696|177.072384
1864|6704|177.297216
1864|6712|177.522048
1864|6720|177.74688
1864|6728|177.971712
1864|6736|178.196544
1864|6744|178.421376
1864|6752|178.646208
1864|6760|178.87104
1864|6768|179.095872
1864|6776|179.320704
1864|6784|179.545536
1864|6792|179.770368
1864|6800|179.9952
1864|6808|180.220032
1864|6816|180.444864
1864|6824|180.669696
1864|6832|180.894528
1864|6840|181.11936
1864|6848|181.344192
1864|6856|181.569024
1864|6864|181.793856
1864|6872|182.018688
1864|6880|182.24352
1864|6888|182.468352
1864|6896|182.693184
1864|6904|182.918016
1864|6912|183.142848
1864|6920|183.36768
1864|6928|183.592512
1864|6936|183.817344
1864|6944|184.042176
1864|6952|184.267008
1864|6960|184.49184
1864|6968|184.716672
1864|6976|184.941504
1864|6984|185.166336
1864|6992|185.391168
1864|7000|185.616
1864|7008|185.840832
1864|7016|186.065664
1864|7024|186.290496
1864|7032|186.515328
1864|7040|186.74016
1864|7048|186.964992
1864|7056|187.189824
1864|7064|187.414656
1864|7072|187.639488
1864|7080|187.86432
1864|7088|188.089152
1864|7096|188.313984
1864|7104|188.538816
1864|7112|188.763648
1864|7120|188.98848
1864|7128|189.213312
1864|7136|189.438144
1864|7144|189.662976
1864|7152|189.887808
1864|7160|190.11264
1864|7168|190.337472
1864|7176|190.562304
1864|7184|190.787136
1864|7192|191.011968
1864|7200|191.2368
1864|7208|191.461632
1864|7216|191.686464
1864|7224|191.911296
1864|7232|192.136128
1864|7240|192.36096
1864|7248|192.585792
1864|7256|192.810624
1864|7264|193.035456
1864|7272|193.260288
1864|7280|193.48512
1864|7288|193.709952
1864|7296|193.934784
1864|7304|194.159616
1864|7312|194.384448
1864|7320|194.60928
1864|7328|194.834112
1864|7336|195.058944
1864|7344|195.283776
1864|7352|195.508608
1864|7360|195.73344
1864|7368|195.958272
1864|7376|196.183104
1864|7384|196.407936
1864|7392|196.632768
1864|7400|196.8576
1864|7408|197.082432
1864|7416|197.307264
1864|7424|197.532096
1864|7432|197.756928
1864|7440|197.98176
1864|7448|198.206592
1864|7456|198.431424
1864|7464|198.656256
1864|7472|198.881088
1864|7480|199.10592
1864|7488|199.330752
1864|7496|199.555584
1864|7504|199.780416
1864|7512|200.005248
1864|7520|200.23008
1864|7528|200.454912
1864|7536|200.679744
1864|7544|200.904576
1864|7552|201.129408
1864|7560|201.35424
1864|7568|201.579072
1864|7576|201.803904
1864|7584|202.028736
1864|7592|202.253568
1864|7600|202.4784
1864|7608|202.703232
1864|7616|202.928064
1864|7624|203.152896
1864|7632|203.377728
1864|7640|203.60256
1864|7648|203.827392
1864|7656|204.052224
1864|7664|204.277056
1864|7672|204.501888
1864|7680|204.72672
1864|7688|204.951552
1864|7696|205.176384
1864|7704|205.401216
1864|7712|205.626048
1864|7720|205.85088
1864|7728|206.075712
1864|7736|206.300544
1864|7744|206.525376
1864|7752|206.750208
1864|7760|206.97504
1864|7768|207.199872
1864|7776|207.424704
1864|7784|207.649536
1864|7792|207.874368
1864|7800|208.0992
1864|7808|208.324032
1864|7816|208.548864
1864|7824|208.773696
1864|7832|208.998528
1864|7840|209.22336
1864|7848|209.448192
1864|7856|209.673024
1864|7864|209.897856
1864|7872|210.122688
1864|7880|210.34752
1864|7888|210.572352
1864|7896|210.797184
1864|7904|211.022016
1864|7912|211.246848
1864|7920|211.47168
1864|7928|211.696512
1864|7936|211.921344
1864|7944|212.146176
1864|7952|212.371008
1864|7960|212.59584
1864|7968|212.820672
1864|7976|213.045504
1864|7984|213.270336
1864|7992|213.495168
1864|8000|213.72
1864|8008|213.944832
1864|8016|214.169664
1864|8024|214.394496
1864|8032|214.619328
1864|8040|214.84416
1864|8048|215.068992
1864|8056|215.293824
1864|8064|215.518656
1864|8072|215.743488
1864|8080|215.96832
1864|8088|216.193152
1864|8096|216.417984
1864|8104|216.642816
1864|8112|216.867648
1864|8120|217.09248
1864|8128|217.317312
1864|8136|217.542144
1864|8144|217.766976
1864|8152|217.991808
1864|8160|218.21664
1864|8168|218.441472
1864|8176|218.666304
1864|8184|218.891136
1864|8192|219.115968
1864|8200|219.3408
1864|8208|219.565632
1864|8216|219.790464
1864|8224|220.015296
1864|8232|220.240128
1864|8240|220.46496
1864|8248|220.689792
1864|8256|220.914624
1864|8264|221.139456
1864|8272|221.364288
1864|8280|221.58912
1864|8288|221.813952
1864|8296|222.038784
1864|8304|222.263616
1864|8312|222.488448
1864|8320|222.71328
1864|8328|222.938112
1864|8336|223.162944
1864|8344|223.387776
1864|8352|223.612608
1864|8360|223.83744
1864|8368|224.062272
1864|8376|224.287104
1864|8384|224.511936
1864|8392|224.736768
1864|8400|224.9616
1864|8408|225.186432
1864|8416|225.411264
1864|8424|225.636096
1864|8432|225.860928
1864|8440|226.08576
1864|8448|226.310592
1864|8456|226.535424
1864|8464|226.760256
1864|8472|226.985088
1864|8480|227.20992
1864|8488|227.434752
1864|8496|227.659584
1864|8504|227.884416
1864|8512|228.109248
1864|8520|228.33408
1864|8528|228.558912
1864|8536|228.783744
1864|8544|229.008576
1864|8552|229.233408
1864|8560|229.45824
1864|8568|229.683072
1864|8576|229.907904
1864|8584|230.132736
1864|8592|230.357568
1864|8600|230.5824
1864|8608|230.807232
1864|8616|231.032064
1864|8624|231.256896
1864|8632|231.481728
1864|8640|231.70656
1864|8648|231.931392
1864|8656|232.156224
1864|8664|232.381056
1864|8672|232.605888
1864|8680|232.83072
1864|8688|233.055552
1864|8696|233.280384
1864|8704|233.505216
1864|8712|233.730048
1864|8720|233.95488
1864|8728|234.179712
1864|8736|234.404544
1864|8744|234.629376
1864|8752|234.854208
1864|8760|235.07904
1864|8768|235.303872
1864|8776|235.528704
1864|8784|235.753536
1864|8792|235.978368
1864|8800|236.2032
1864|8808|236.428032
1864|8816|236.652864
1864|8824|236.877696
1864|8832|237.102528
1864|8840|237.32736
1864|8848|237.552192
1864|8856|237.777024
1864|8864|238.001856
1864|8872|238.226688
1864|8880|238.45152
1864|8888|238.676352
1864|8896|238.901184
1864|8904|239.126016
1864|8912|239.350848
1864|8920|239.57568
1864|8928|239.800512
1864|8936|240.025344
1864|8944|240.250176
1864|8952|240.475008
1864|8960|240.69984
1864|8968|240.924672
1864|8976|241.149504
1864|8984|241.374336
1864|8992|241.599168
1872|6000|158.276
1872|6008|158.501802667
1872|6016|158.727605333
1872|6024|158.953408
1872|6032|159.179210667
1872|6040|159.405013333
1872|6048|159.630816
1872|6056|159.856618667
1872|6064|160.082421333
1872|6072|160.308224
1872|6080|160.534026667
1872|6088|160.759829333
1872|6096|160.985632
1872|6104|161.211434667
1872|6112|161.437237333
1872|6120|161.66304
1872|6128|161.888842667
1872|6136|162.114645333
1872|6144|162.340448
1872|6152|162.566250667
1872|6160|162.792053333
1872|6168|163.017856
1872|6176|163.243658667
1872|6184|163.469461333
1872|6192|163.695264
1872|6200|163.921066667
1872|6208|164.146869333
1872|6216|164.372672
1872|6224|164.598474667
1872|6232|164.824277333
1872|6240|165.05008
1872|6248|165.275882667
1872|6256|165.501685333
1872|6264|165.727488
1872|6272|165.953290667
1872|6280|166.179093333
1872|6288|166.404896
1872|6296|166.630698667
1872|6304|166.856501333
1872|6312|167.082304
1872|6320|167.308106667
1872|6328|167.533909333
1872|6336|167.759712
1872|6344|167.985514667
1872|6352|168.211317333
1872|6360|168.43712
1872|6368|168.662922667
1872|6376|168.888725333
1872|6384|169.114528
1872|6392|169.340330667
1872|6400|169.566133333
1872|6408|169.791936
1872|6416|170.017738667
1872|6424|170.243541333
1872|6432|170.469344
1872|6440|170.695146667
1872|6448|170.920949333
1872|6456|171.146752
1872|6464|171.372554667
1872|6472|171.598357333
1872|6480|171.82416
1872|6488|172.049962667
1872|6496|172.275765333
1872|6504|172.501568
1872|6512|172.727370667
1872|6520|172.953173333
1872|6528|173.178976
1872|6536|173.404778667
1872|6544|173.630581333
1872|6552|173.856384
1872|6560|174.082186667
1872|6568|174.307989333
1872|6576|174.533792
1872|6584|174.759594667
1872|6592|174.985397333
1872|6600|175.2112
1872|6608|175.437002667
1872|6616|175.662805333
1872|6624|175.888608
1872|6632|176.114410667
1872|6640|176.340213333
1872|6648|176.566016
1872|6656|176.791818667
1872|6664|177.017621333
1872|6672|177.243424
1872|6680|177.469226667
1872|6688|177.695029333
1872|6696|177.920832
1872|6704|178.146634667
1872|6712|178.372437333
1872|6720|178.59824
1872|6728|178.824042667
1872|6736|179.049845333
1872|6744|179.275648
1872|6752|179.501450667
1872|6760|179.727253333
1872|6768|179.953056
1872|6776|180.178858667
1872|6784|180.404661333
1872|6792|180.630464
1872|6800|180.856266667
1872|6808|181.082069333
1872|6816|181.307872
1872|6824|181.533674667
1872|6832|181.759477333
1872|6840|181.98528
1872|6848|182.211082667
1872|6856|182.436885333
1872|6864|182.662688
1872|6872|182.888490667
1872|6880|183.114293333
1872|6888|183.340096
1872|6896|183.565898667
1872|6904|183.791701333
1872|6912|184.017504
1872|6920|184.243306667
1872|6928|184.469109333
1872|6936|184.694912
1872|6944|184.920714667
1872|6952|185.146517333
1872|6960|185.37232
1872|6968|185.598122667
1872|6976|185.823925333
1872|6984|186.049728
1872|6992|186.275530667
1872|7000|186.501333333
1872|7008|186.727136
1872|7016|186.952938667
1872|7024|187.178741333
1872|7032|187.404544
1872|7040|187.630346667
1872|7048|187.856149333
1872|7056|188.081952
1872|7064|188.307754667
1872|7072|188.533557333
1872|7080|188.75936
1872|7088|188.985162667
1872|7096|189.210965333
1872|7104|189.436768
1872|7112|189.662570667
1872|7120|189.888373333
1872|7128|190.114176
1872|7136|190.339978667
1872|7144|190.565781333
1872|7152|190.791584
1872|7160|191.017386667
1872|7168|191.243189333
1872|7176|191.468992
1872|7184|191.694794667
1872|7192|191.920597333
1872|7200|192.1464
1872|7208|192.372202667
1872|7216|192.598005333
1872|7224|192.823808
1872|7232|193.049610667
1872|7240|193.275413333
1872|7248|193.501216
1872|7256|193.727018667
1872|7264|193.952821333
1872|7272|194.178624
1872|7280|194.404426667
1872|7288|194.630229333
1872|7296|194.856032
1872|7304|195.081834667
1872|7312|195.307637333
1872|7320|195.53344
1872|7328|195.759242667
1872|7336|195.985045333
1872|7344|196.210848
1872|7352|196.436650667
1872|7360|196.662453333
1872|7368|196.888256
1872|7376|197.114058667
1872|7384|197.339861333
1872|7392|197.565664
1872|7400|197.791466667
1872|7408|198.017269333
1872|7416|198.243072
1872|7424|198.468874667
1872|7432|198.694677333
1872|7440|198.92048
1872|7448|199.146282667
1872|7456|199.372085333
1872|7464|199.597888
1872|7472|199.823690667
1872|7480|200.049493333
1872|7488|200.275296
1872|7496|200.501098667
1872|7504|200.726901333
1872|7512|200.952704
1872|7520|201.178506667
1872|7528|201.404309333
1872|7536|201.630112
1872|7544|201.855914667
1872|7552|202.081717333
1872|7560|202.30752
1872|7568|202.533322667
1872|7576|202.759125333
1872|7584|202.984928
1872|7592|203.210730667
1872|7600|203.436533333
1872|7608|203.662336
1872|7616|203.888138667
1872|7624|204.113941333
1872|7632|204.339744
1872|7640|204.565546667
1872|7648|204.791349333
1872|7656|205.017152
1872|7664|205.242954667
1872|7672|205.468757333
1872|7680|205.69456
1872|7688|205.920362667
1872|7696|206.146165333
1872|7704|206.371968
1872|7712|206.597770667
1872|7720|206.823573333
1872|7728|207.049376
1872|7736|207.275178667
1872|7744|207.500981333
1872|7752|207.726784
1872|7760|207.952586667
1872|7768|208.178389333
1872|7776|208.404192
1872|7784|208.629994667
1872|7792|208.855797333
1872|7800|209.0816
1872|7808|209.307402667
1872|7816|209.533205333
1872|7824|209.759008
1872|7832|209.984810667
1872|7840|210.210613333
1872|7848|210.436416
1872|7856|210.662218667
1872|7864|210.888021333
1872|7872|211.113824
1872|7880|211.339626667
1872|7888|211.565429333
1872|7896|211.791232
1872|7904|212.017034667
1872|7912|212.242837333
1872|7920|212.46864
1872|7928|212.694442667
1872|7936|212.920245333
1872|7944|213.146048
1872|7952|213.371850667
1872|7960|213.597653333
1872|7968|213.823456
1872|7976|214.049258667
1872|7984|214.275061333
1872|7992|214.500864
1872|8000|214.726666667
1872|8008|214.952469333
1872|8016|215.178272
1872|8024|215.404074667
1872|8032|215.629877333
1872|8040|215.85568
1872|8048|216.081482667
1872|8056|216.307285333
1872|8064|216.533088
1872|8072|216.758890667
1872|8080|216.984693333
1872|8088|217.210496
1872|8096|217.436298667
1872|8104|217.662101333
1872|8112|217.887904
1872|8120|218.113706667
1872|8128|218.339509333
1872|8136|218.565312
1872|8144|218.791114667
1872|8152|219.016917333
1872|8160|219.24272
1872|8168|219.468522667
1872|8176|219.694325333
1872|8184|219.920128
1872|8192|220.145930667
1872|8200|220.371733333
1872|8208|220.597536
1872|8216|220.823338667
1872|8224|221.049141333
1872|8232|221.274944
1872|8240|221.500746667
1872|8248|221.726549333
1872|8256|221.952352
1872|8264|222.178154667
1872|8272|222.403957333
1872|8280|222.62976
1872|8288|222.855562667
1872|8296|223.081365333
1872|8304|223.307168
1872|8312|223.532970667
1872|8320|223.758773333
1872|8328|223.984576
1872|8336|224.210378667
1872|8344|224.436181333
1872|8352|224.661984
1872|8360|224.887786667
1872|8368|225.113589333
1872|8376|225.339392
1872|8384|225.565194667
1872|8392|225.790997333
1872|8400|226.0168
1872|8408|226.242602667
1872|8416|226.468405333
1872|8424|226.694208
1872|8432|226.920010667
1872|8440|227.145813333
1872|8448|227.371616
1872|8456|227.597418667
1872|8464|227.823221333
1872|8472|228.049024
1872|8480|228.274826667
1872|8488|228.500629333
1872|8496|228.726432
1872|8504|228.952234667
1872|8512|229.178037333
1872|8520|229.40384
1872|8528|229.629642667
1872|8536|229.855445333
1872|8544|230.081248
1872|8552|230.307050667
1872|8560|230.532853333
1872|8568|230.758656
1872|8576|230.984458667
1872|8584|231.210261333
1872|8592|231.436064
1872|8600|231.661866667
1872|8608|231.887669333
1872|8616|232.113472
1872|8624|232.339274667
1872|8632|232.565077333
1872|8640|232.79088
1872|8648|233.016682667
1872|8656|233.242485333
1872|8664|233.468288
1872|8672|233.694090667
1872|8680|233.919893333
1872|8688|234.145696
1872|8696|234.371498667
1872|8704|234.597301333
1872|8712|234.823104
1872|8720|235.048906667
1872|8728|235.274709333
1872|8736|235.500512
1872|8744|235.726314667
1872|8752|235.952117333
1872|8760|236.17792
1872|8768|236.403722667
1872|8776|236.629525333
1872|8784|236.855328
1872|8792|237.081130667
1872|8800|237.306933333
1872|8808|237.532736
1872|8816|237.758538667
1872|8824|237.984341333
1872|8832|238.210144
1872|8840|238.435946667
1872|8848|238.661749333
1872|8856|238.887552
1872|8864|239.113354667
1872|8872|239.339157333
1872|8880|239.56496
1872|8888|239.790762667
1872|8896|240.016565333
1872|8904|240.242368
1872|8912|240.468170667
1872|8920|240.693973333
1872|8928|240.919776
1872|8936|241.145578667
1872|8944|241.371381333
1872|8952|241.597184
1872|8960|241.822986667
1872|8968|242.048789333
1872|8976|242.274592
1872|8984|242.500394667
1872|8992|242.726197333
1880|6000|159.04
1880|6008|159.266773333
1880|6016|159.493546667
1880|6024|159.72032
1880|6032|159.947093333
1880|6040|160.173866667
1880|6048|160.40064
1880|6056|160.627413333
1880|6064|160.854186667
1880|6072|161.08096
1880|6080|161.307733333
1880|6088|161.534506667
1880|6096|161.76128
1880|6104|161.988053333
